y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118231.272	118231.571	chr11:118231218-118231779	2	2
0	0	118231.272	118231.571	chr11:118231218-118231779	3	2
0	0	118231.272	118231.571	chr11:118231218-118231779	4	2
0	0	118231.272	118231.571	chr11:118231218-118231779	3	3
0	0	118231.272	118231.571	chr11:118231218-118231779	4	3
0	0	118231.272	118231.571	chr11:118231218-118231779	1	4
0	0	118231.272	118231.571	chr11:118231218-118231779	2	4
0	0	118231.272	118231.571	chr11:118231218-118231779	3	4
0	0	118231.272	118231.571	chr11:118231218-118231779	4	4
0	0	118231.272	118231.571	chr11:118231218-118231779	4	5
