y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118199.167	118199.733	chr11:118198987-118199961	1	2
0	0	118199.559	118199.731	chr11:118198987-118199961	2	2
0	0	118199.56	118199.733	chr11:118198987-118199961	3	2
0	0	118199.56	118199.783	chr11:118198987-118199961	4	2
0	0	118199.56	118199.733	chr11:118198987-118199961	3	3
0	0	118199.56	118199.783	chr11:118198987-118199961	4	3
0	0	118199.559	118199.731	chr11:118198987-118199961	2	4
0	0	118199.56	118199.733	chr11:118198987-118199961	3	4
0	0	118199.56	118199.783	chr11:118198987-118199961	4	4
0	0	118199.56	118199.783	chr11:118198987-118199961	4	5
