y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118173.808	118174.493	chr11:118172062-118175138	4	2
0	0	118174.301	118174.479	chr11:118172062-118175138	3	3
0	0	118173.808	118174.493	chr11:118172062-118175138	4	3
0	0	118174.564	118175.097	chr11:118172062-118175138	1	4
0	0	118174.551	118175.097	chr11:118172062-118175138	2	4
0	0	118174.301	118174.479	chr11:118172062-118175138	3	4
0	0	118173.808	118174.493	chr11:118172062-118175138	4	4
0	0	118174.551	118175.097	chr11:118172062-118175138	2	5
0	0	118174.301	118174.479	chr11:118172062-118175138	3	5
0	0	118173.808	118174.493	chr11:118172062-118175138	4	5
