y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118232.034	118232.839	chr11:118231647-118235159	3	2
0	0	118231.982	118233.133	chr11:118231647-118235159	4	2
0	0	118231.982	118233.133	chr11:118231647-118235159	4	3
0	0	118232.033	118232.819	chr11:118231647-118235159	2	4
0	0	118232.034	118232.839	chr11:118231647-118235159	3	4
0	0	118231.982	118233.133	chr11:118231647-118235159	4	4
0	0	118231.982	118232.794	chr11:118231647-118235159	1	5
0	0	118232.033	118232.819	chr11:118231647-118235159	2	5
0	0	118232.034	118232.839	chr11:118231647-118235159	3	5
0	0	118231.982	118233.133	chr11:118231647-118235159	4	5
