y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118184.438	118184.538	chr11:118183426-118185207	3	2
0	0	118184.438	118184.538	chr11:118183426-118185207	4	2
0	0	118184.438	118184.538	chr11:118183426-118185207	2	3
0	0	118184.438	118184.538	chr11:118183426-118185207	3	3
0	0	118184.438	118184.538	chr11:118183426-118185207	4	3
0	0	118184.438	118184.538	chr11:118183426-118185207	4	4
0	0	118183.853	118183.956	chr11:118183426-118185207	1	5
0	0	118184.438	118184.538	chr11:118183426-118185207	2	5
0	0	118184.438	118184.538	chr11:118183426-118185207	3	5
0	0	118184.438	118184.538	chr11:118183426-118185207	4	5
