y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118230.38	118231.078	chr11:118228456-118231646	2	2
0	0	118230.363	118231.103	chr11:118228456-118231646	3	2
0	0	118230.363	118231.104	chr11:118228456-118231646	4	2
0	0	118230.363	118231.104	chr11:118228456-118231646	4	3
0	0	118230.379	118231.109	chr11:118228456-118231646	1	4
0	0	118230.38	118231.078	chr11:118228456-118231646	2	4
0	0	118230.363	118231.103	chr11:118228456-118231646	3	4
0	0	118230.363	118231.104	chr11:118228456-118231646	4	4
0	0	118230.363	118231.103	chr11:118228456-118231646	3	5
0	0	118230.363	118231.104	chr11:118228456-118231646	4	5
