y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118215.158	118216.792	chr11:118214509-118217408	3	2
0	0	118215.159	118216.792	chr11:118214509-118217408	4	2
0	0	118215.159	118216.792	chr11:118214509-118217408	4	3
0	0	118215.162	118216.792	chr11:118214509-118217408	1	4
0	0	118215.157	118216.792	chr11:118214509-118217408	2	4
0	0	118215.158	118216.792	chr11:118214509-118217408	3	4
0	0	118215.159	118216.792	chr11:118214509-118217408	4	4
0	0	118215.157	118216.792	chr11:118214509-118217408	2	5
0	0	118215.158	118216.792	chr11:118214509-118217408	3	5
0	0	118215.159	118216.792	chr11:118214509-118217408	4	5
