y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118205.217	118205.644	chr11:118204409-118206012	4	2
0	0	118205.217	118205.644	chr11:118204409-118206012	3	3
0	0	118205.217	118205.644	chr11:118204409-118206012	4	3
0	0	118205.217	118205.644	chr11:118204409-118206012	1	4
0	0	118205.27	118205.83	chr11:118204409-118206012	2	4
0	0	118205.217	118205.644	chr11:118204409-118206012	3	4
0	0	118205.217	118205.644	chr11:118204409-118206012	4	4
0	0	118205.27	118205.83	chr11:118204409-118206012	2	5
0	0	118205.217	118205.644	chr11:118204409-118206012	3	5
0	0	118205.217	118205.644	chr11:118204409-118206012	4	5
