y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118194.086	118194.753	chr11:118193583-118195135	2	2
0	0	118194.086	118194.753	chr11:118193583-118195135	3	2
0	0	118194.086	118194.753	chr11:118193583-118195135	4	2
0	0	118194.086	118194.753	chr11:118193583-118195135	3	3
0	0	118194.086	118194.753	chr11:118193583-118195135	4	3
0	0	118194.086	118194.753	chr11:118193583-118195135	4	4
0	0	118194.118	118194.753	chr11:118193583-118195135	1	5
0	0	118194.086	118194.753	chr11:118193583-118195135	2	5
0	0	118194.086	118194.753	chr11:118193583-118195135	3	5
0	0	118194.086	118194.753	chr11:118193583-118195135	4	5
