y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118209.796	118209.947	chr11:118209538-118210524	3	2
0	0	118209.796	118209.947	chr11:118209538-118210524	4	2
0	0	118209.796	118209.947	chr11:118209538-118210524	4	3
0	0	118209.8	118209.944	chr11:118209538-118210524	1	4
0	0	118209.796	118209.947	chr11:118209538-118210524	2	4
0	0	118209.796	118209.947	chr11:118209538-118210524	3	4
0	0	118209.796	118209.947	chr11:118209538-118210524	4	4
0	0	118209.796	118209.947	chr11:118209538-118210524	2	5
0	0	118209.796	118209.947	chr11:118209538-118210524	3	5
0	0	118209.796	118209.947	chr11:118209538-118210524	4	5
