y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118226.863	118227.029	chr11:118226276-118227121	2	2
0	0	118226.863	118227.029	chr11:118226276-118227121	3	2
0	0	118226.561	118226.66	chr11:118226276-118227121	4	2
0	0	118226.863	118227.029	chr11:118226276-118227121	3	3
0	0	118226.561	118226.66	chr11:118226276-118227121	4	3
0	0	118226.863	118226.963	chr11:118226276-118227121	1	4
0	0	118226.863	118227.029	chr11:118226276-118227121	2	4
0	0	118226.863	118227.029	chr11:118226276-118227121	3	4
0	0	118226.561	118226.66	chr11:118226276-118227121	4	4
0	0	118226.561	118226.66	chr11:118226276-118227121	4	5
