y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118215.158	118215.465	chr11:118214880-118216310	3	2
0	0	118215.162	118215.465	chr11:118214880-118216310	4	2
0	0	118215.162	118215.465	chr11:118214880-118216310	4	3
0	0	118215.157	118216.054	chr11:118214880-118216310	1	4
0	0	118215.157	118216.054	chr11:118214880-118216310	2	4
0	0	118215.158	118215.465	chr11:118214880-118216310	3	4
0	0	118215.162	118215.465	chr11:118214880-118216310	4	4
0	0	118215.157	118216.054	chr11:118214880-118216310	2	5
0	0	118215.158	118215.465	chr11:118214880-118216310	3	5
0	0	118215.162	118215.465	chr11:118214880-118216310	4	5
