y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118175.392	118177.874	chr11:118169778-118184378	3	2
0	0	118175.392	118177.874	chr11:118169778-118184378	4	2
0	0	118175.392	118177.874	chr11:118169778-118184378	4	3
0	0	118175.404	118176.969	chr11:118169778-118184378	1	4
0	0	118175.392	118177.874	chr11:118169778-118184378	2	4
0	0	118175.392	118177.874	chr11:118169778-118184378	3	4
0	0	118175.392	118177.874	chr11:118169778-118184378	4	4
0	0	118175.392	118177.874	chr11:118169778-118184378	2	5
0	0	118175.392	118177.874	chr11:118169778-118184378	3	5
0	0	118175.392	118177.874	chr11:118169778-118184378	4	5
