y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118186.95	118188.226	chr11:118184272-118189408	2	2
0	0	118187.001	118188.226	chr11:118184272-118189408	3	2
0	0	118186.95	118188.252	chr11:118184272-118189408	4	2
0	0	118187.001	118188.226	chr11:118184272-118189408	3	3
0	0	118186.95	118188.252	chr11:118184272-118189408	4	3
0	0	118187.023	118188.203	chr11:118184272-118189408	1	4
0	0	118186.95	118188.226	chr11:118184272-118189408	2	4
0	0	118187.001	118188.226	chr11:118184272-118189408	3	4
0	0	118186.95	118188.252	chr11:118184272-118189408	4	4
0	0	118186.95	118188.252	chr11:118184272-118189408	4	5
