y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118220.996	118221.146	chr11:118220682-118221565	4	2
0	0	118221.131	118221.261	chr11:118220682-118221565	1	3
0	0	118220.996	118221.146	chr11:118220682-118221565	2	3
0	0	118220.996	118221.146	chr11:118220682-118221565	3	3
0	0	118220.996	118221.146	chr11:118220682-118221565	4	3
0	0	118220.996	118221.146	chr11:118220682-118221565	2	4
0	0	118220.996	118221.146	chr11:118220682-118221565	3	4
0	0	118220.996	118221.146	chr11:118220682-118221565	4	4
0	0	118220.996	118221.146	chr11:118220682-118221565	3	5
0	0	118220.996	118221.146	chr11:118220682-118221565	4	5
