y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118192.372	118192.925	chr11:118189409-118195097	2	2
0	0	118192.372	118192.925	chr11:118189409-118195097	3	2
0	0	118192.372	118192.925	chr11:118189409-118195097	4	2
0	0	118192.372	118192.925	chr11:118189409-118195097	4	3
0	0	118191.017	118191.683	chr11:118189409-118195097	1	4
0	0	118192.372	118192.925	chr11:118189409-118195097	2	4
0	0	118192.372	118192.925	chr11:118189409-118195097	3	4
0	0	118192.372	118192.925	chr11:118189409-118195097	4	4
0	0	118192.372	118192.925	chr11:118189409-118195097	3	5
0	0	118192.372	118192.925	chr11:118189409-118195097	4	5
