y	yend	x	xend	clickSelects	showSelected1	PANEL
0	0	118186.424	118186.668	chr11:118185393-118186834	3	2
0	0	118186.424	118186.668	chr11:118185393-118186834	4	2
0	0	118186.424	118186.668	chr11:118185393-118186834	4	3
0	0	118186.424	118186.672	chr11:118185393-118186834	2	4
0	0	118186.424	118186.668	chr11:118185393-118186834	3	4
0	0	118186.424	118186.668	chr11:118185393-118186834	4	4
0	0	118186.131	118186.672	chr11:118185393-118186834	1	5
0	0	118186.424	118186.672	chr11:118185393-118186834	2	5
0	0	118186.424	118186.668	chr11:118185393-118186834	3	5
0	0	118186.424	118186.668	chr11:118185393-118186834	4	5
